Sample	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18
tbc1d23	68.91767674	70.08765624	4.664205031	0.0	89.00577895	155.8935918	46.69233632	118.4190089	0.0	247.3649864	0.0	0.133165317	0.0	0.322603883	0.0	0.197205293	0.027371357	37.68857572
tbc1d21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tbc1d20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.972663498	0.0	0.0
tbc1d25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.697123964	0.0	0.0	0.0
tbc1d24	0.050854264	0.119639582	0.0290831	0.052023401	0.0	1.685913263	0.0	0.052483072	0.043604452	0.052954288	0.039857535	0.277460514	85.49068541	0.03799411	0.019337278	0.125348066	0.120564937	0.0
arid1a	1.524954709	0.7140653	16.36860796	20.20175456	17.82421468	2.660782094	0.017637077	0.0	8.91525177	30.98540651	0.0	0.0	121.0322294	0.018375437	0.0	0.040415465	2.993166327	0.015210067
dq704256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
igsf21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq705927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pttg1ip	331.1385586	0.264671367	0.139768093	82.34276711	353.5779119	122.251768	3.022454348	151.2356693	135.7736345	0.117468832	29.81002307	38.71984631	40.19630456	11.20540119	146.1090476	213.7169815	29.48152806	1.412007683
tbc1d2b	51.48127367	0.0	38.10754116	0.021060002	41.65322443	0.0	0.022139067	4.610736167	0.184335949	0.042880154	0.0	0.096242728	0.07746508	0.046129636	43.68919468	0.177553631	0.024400629	0.05729674
bc035044	0.0	96.89609616	0.039786195	0.0	0.03997639	0.0	0.0	0.0	3.807953344	0.0	0.0	3.69880107	7.284580792	0.107499746	0.492642046	0.118222282	0.0	0.044618929
ak144695	0.0	8.818738305	0.0	0.0	0.0	0.0	0.0	0.0	1.845162835	2.516320103	0.0	0.0	0.0	0.0	0.0	1.790152199	13.38838686	0.0
gm10318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm10319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.292315455	0.0	0.0	0.239032654	0.0	0.0
usp27x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1110004e09rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.514794095	0.0	0.0	0.0	0.0	0.282223003	0.136029555	0.0
4932415g12rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq705702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
calcr	0.0	0.0	0.0	0.0	0.0	0.148457064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq547751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq554213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700012p22rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mppe1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079601193	0.0	0.0	0.0	0.0	0.0
gm628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq703701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
amot	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq540256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm9159	3.759841588	9.364663953	2.917550476	4.536889589	5.626731174	2.440965225	3.596026189	2.102041673	4.002182286	7.521487654	7.097934829	16.755794	5.164161862	4.629216056	8.290292994	14.76198627	11.79356015	3.321982485
2310008h09rik	0.0	0.18250688	0.02144404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064841476	0.0	0.0	0.0	0.0	1.751207571
ick	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.52108652	0.083692787	0.0	0.0	0.0	0.0	0.879612223	0.0	0.136414081	0.0	0.0
taar4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alg8	0.0	0.0	0.0	0.0	141.411167	0.0	0.0	0.0	0.0	0.132892055	0.0	0.0	0.0	106.0351891	0.0	0.0	0.0	13.84344637
taar6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
taar1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
taar3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
taar2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alg2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042066892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alg3	0.0	0.0	0.0	0.0	0.0	94.23432548	0.0	0.0	0.191084497	0.0	0.0	0.0	0.0	0.10245041	0.104402356	0.0	0.0	0.0
alg1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.362430751	28.25076528
taar9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alg5	42.44935172	74.7422125	0.0	0.090451322	0.0	0.0	0.0	0.0	0.0	8.431682568	0.0	0.0	0.0	1.781555271	0.0	0.173038596	0.0	0.247395937
ctgf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq715352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak156477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ip6k3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ip6k2	0.0	0.0	0.0	0.0	0.0	1.134840734	0.0	0.0	81.95701434	0.0	0.09493735	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ip6k1	0.105632837	27.60958693	0.087759671	68.89511421	60.05586052	42.60664825	137.0417438	0.182011326	0.0	66.9811401	12.68362247	0.082408657	171.2891872	28.13854719	83.32856627	0.130349779	158.4991281	0.098279255
ccl11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ccl12	459.7494582	0.672863218	0.234686653	0.0	0.235421477	0.295012581	0.0	125.9320065	0.0	0.0	0.2430343	0.0	0.0	0.0	0.325685427	0.0	0.0	0.0
ccl17	4.854820323	14089.53344	5.198102374	7.349282028	3.724175583	6483.494644	7.445404699	5090.700553	6312.522596	7.403903663	5.641319589	330.7852374	10573.16629	12.77593991	16099.83876	7242.443989	3.960380299	61.13704381
ccl19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cort	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak162965	5.260991776	9.01173816	1.524679755	4.828951632	3.493929952	5.199371236	3.578522125	4.896280523	3.973554215	5.581238551	7.314121367	18.27854071	11.4328112	7.753172771	6.139503496	9.93457273	10.66709789	1.257930433
ak154184	0.0	0.0	0.025522018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052564218	0.0	0.0	0.0	0.023044764	0.0	0.0	0.0
dq546489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
col22a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bc128282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
exoc3l2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lima1	0.044926754	0.07058724	0.472666645	0.03067281	0.0	0.0	0.0	0.03094893	0.038367783	0.062518906	0.025617649	0.210240005	209.3943609	0.0	0.03420387	5.472349315	0.035555651	5.540693947
4933402j07rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bc030867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055277335	0.0	0.0	0.0	0.0
dq688327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
relt	0.0	0.0	0.0	0.0	0.0	0.049031948	0.0	0.0	0.0	0.0	0.040292503	0.0	32.67045098	0.0	0.0	0.0	0.0	0.0
reln	0.0	7.500353111	0.060061173	0.07405924	0.030176784	0.733072763	0.0	0.037371292	0.04633061	0.037764313	0.030928589	0.0	149.2526972	0.040560254	0.0	0.044605467	0.0	0.0
relb	0.0	0.086787946	0.069774402	0.527318194	11.4711544	0.0	0.07927522	51.46235703	0.0	0.0	0.188825006	3.956956396	6.104501926	0.41270543	0.084091058	0.726209399	157.8221633	0.06868017
rela	0.286589729	11.27475418	0.0	0.048968012	0.0	0.0	0.0	0.0	0.122591374	0.150016447	0.040904465	148.294913	47.92476254	0.268212304	0.0	8.671972514	23.89143323	0.0
ap4b1	0.0	0.109251059	0.0	71.90071984	32.9007331	76.97896798	0.0	0.0	0.059393872	156.887571	199.0455976	0.216796439	0.0	47.98312535	0.0	0.171495422	0.0	8.207695858
cfhr2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.930645448	0.0	0.0	0.0	0.0	0.0
cfhr1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
inmt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm12886	0.0	0.0	0.0	0.0	31.12026887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.142749159	0.0	0.0
gm12887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.869368928	0.0	0.0
gm12888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phf14	0.265460651	0.376065433	0.172118871	0.069835339	0.103951062	0.033091999	0.124129037	0.118177109	0.127985726	11.52146868	0.055916915	0.790482292	0.116527921	0.103620226	0.14877731	10.02961577	0.341732886	0.151691084
phf15	18.21558445	0.023553952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phf17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phf10	1.250638455	0.0	0.0	0.0	18.51901677	0.0	0.0	5.392166028	0.0	0.0	0.0	0.0	0.0	0.0	0.106353369	0.0	0.0	0.0
phf11	93.1460097	0.113868473	7.484873137	0.185777315	0.080451601	1.658566595	3.581210546	7.236969753	6.283878663	11.90491445	0.0	5.047828469	0.0	6.860134423	12.17224541	0.119428456	0.587601245	103.5700565
phf12	2.699713959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phf13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.771172517
phf19	0.175951117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq720611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lag3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
klk1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.187738048	0.0
klk4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
klk5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
klk6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.64421849	0.0	0.0
gm13138	0.022926229	0.017179087	0.045652538	0.0	0.0	0.0	0.016466707	0.015801686	0.104072851	0.084473909	0.012929151	0.0	0.709066902	0.0	0.0	0.077109444	0.0	0.0
klk8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
klk9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aars2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spef1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spef2	0.0	0.0	0.0	0.0	0.074625771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.03475738	0.046601979	0.0	0.0	0.0	0.0
bc106127	0.078763875	0.16618283	0.0	0.080852554	0.079746014	0.0	0.0	0.0	0.111536092	15.81127454	0.0	0.314473908	0.0	0.103790597	0.299985183	0.102297558	0.0	0.0
oprm1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109896572	0.0
vtcn1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nnt	0.0	0.0	0.0	0.0	0.0	0.684193789	0.0	0.071498351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.11829822	0.0
cmklr1	3.349758236	0.0	5.495453003	0.04488002	0.0	0.0	0.0	2.582476703	0.0	15.07154629	0.0	0.0	0.055061077	1.37654985	0.0	0.0	0.0	0.0
obox6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
obox5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
obox3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.183797805	0.0	0.0	0.0
obox2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
obox1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.803644444	0.0	0.0
dq552305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kcnv2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kcnv1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq551641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f830016b08rik	16.96107282	44.65824974	17.05491074	10.45555523	19.70726596	10.49537575	12.02843165	10.32526999	19.10758858	27.67226551	14.8228323	47.53070516	31.82971625	15.76395311	22.9516332	56.32521188	21.44985552	21.4478677
pisd-ps2	19.69514526	24.18398505	0.882490735	0.935562411	2.972345949	1.767509631	31.06566233	1.108427793	9.42107715	1.639509391	1.720036683	0.640900297	17.61295214	1.659845884	16.40787227	20.32996205	2.26031508	5.926357158
fam132b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.460033691	0.0	0.0	0.0	0.0	0.0
dq686707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prkci	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023526993	0.0	0.034545866	0.0	1.225043685	0.0	0.0	0.0
prkch	0.056322906	0.0	0.0	0.0	0.0	0.0	0.0	23.72373489	0.048136418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maml2	32.93645992	64.83806675	29.35419894	30.2324894	107.0949713	20.80862188	9.942789028	22.4632	0.03533972	38.83801969	0.094390061	0.322782865	128.5414974	33.50613189	0.207925414	0.068064841	0.098245573	0.0
maml3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maml1	0.0	0.0	0.018614291	0.022948716	0.0	0.023328057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prkca	0.0	0.0	0.0	0.0	0.0	3.969581722	0.0	0.0	0.0	0.0	0.0	0.0	9.92027205	0.0	0.0	0.0	0.0	0.0
prkcc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prkcb	21.47146654	28.57459415	30.87172341	16.62397472	12.07463735	8.539762002	12.01354648	0.014182573	18.84386174	0.014307019	2.947877	0.0	0.0	42.47667212	10.23722658	0.403270511	0.0	4.550276981
prkce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prkcd	161.4307222	314.4943454	437.6350481	66.22198031	157.1282542	126.1281792	296.4599392	114.7790826	364.3800052	31.41284951	133.6430464	0.487088753	0.254775009	165.6899882	262.0382733	64.40804454	0.565723998	10.93011958
prkcz	0.0	0.0	0.0	0.0	0.046569361	0.0	0.0	0.0	0.0	0.058431186	0.0	0.0	0.0	0.0	0.034358747	0.06887592	0.0	0.0
dq567160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prkcq	6.470053191	3.79987521	2.231745803	8.544970022	4.104728833	1.677645303	12.61150327	2.804980296	4.748567168	2.038238212	3.557653958	25.43161115	2.205799121	7.969338356	2.308503889	6.72456892	4.643773185	1.507511206
ak140919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bc027703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm14492	0.0	2.9141217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0960968	6.043334145	0.0	0.0	0.0	0.346481499	0.0	0.0
rhox2c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4930404a10rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dmkn	144.4843964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.233277615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rhox2g	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rhox2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rhox2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rhox2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rhox2h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
abcc12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
abcc10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023446604
ak199694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq544141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq560594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pml	0.636437818	0.277976683	0.022842925	0.0	0.0	0.028629181	0.0	0.048757622	0.0	0.0	0.0	0.193046874	0.034537923	0.030846722	0.0	0.033922914	96.00164549	23.85866735
ak030376	22.91520673	0.0	0.0	7.234048965	20.92624381	2.1065309	0.040003375	0.765848248	34.85690896	0.0	0.031773588	0.0	4.246276016	0.04166838	0.0	0.0	169.3910286	0.03455584
pmi	0.0	0.894034117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
osbp2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.285141638	0.0	0.0	0.0	0.0	0.0	0.0
cdh11	0.693719072	0.206281167	0.0	0.0	0.0	1.335781868	1.414226127	0.0	0.0	1.364642157	4.94551402	4.914526868	0.0	0.0	0.0	0.071981881	0.0	0.0
hoxa11as	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cdh13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.79724284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cdh12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.895455762	0.0	0.022587624	0.0	0.0	0.0	0.0	0.0	0.026719393	0.0	0.0
cdh15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cdh17	0.167765769	4.217707854	0.049345307	0.038195145	0.031125841	0.0	0.0	0.308392478	0.047534004	0.363180796	0.095707053	0.523619122	0.140554765	0.046675357	0.0	0.27844397	0.354341518	0.069386793
cdh16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cdh19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cdh18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak214332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
myo 10	0.0	2.861020949	0.017242635	0.0	0.0	0.0	17.5811497	0.021441521	0.0	50.63667136	0.0	0.0	0.026063649	0.302651216	0.0	0.153614384	0.0	0.173503334
ak163160	0.0	0.088302276	0.027262054	0.0	0.0	0.028666664	0.117101768	0.0	0.0	0.313125529	0.032080727	0.0	0.188018864	0.334705279	0.0	0.091248003	0.0	0.557583445
5530400c23rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
morc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm5476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm5477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm10408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bak1	5.598879825	0.0	0.0	0.0	0.0	2.375589118	0.55297913	0.0	0.0	0.0	0.0	0.0	0.0	0.07112483	0.0	0.547541566	0.0	0.059125906
cabc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq698848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ab336517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
